ENSG00000004455	0	0.419444444444444	-0.761904761904762	0.0367559523809524	gfp-	gfp	AK2
ENSG00000004487	-0.942857142857143	0.0166666666666667	0	0.132291666666667	epo-	epo	KDM1A
ENSG00000005007	-0.942857142857143	0.0166666666666667	0	0.582142857142857	epo-	epo	UPF1
ENSG00000005810	-0.885714285714286	0.0333333333333333	0	0.75203373015873	epo-	epo	MYCBP2
ENSG00000006015	-0.885714285714286	0.0333333333333333	0	0.75203373015873	epo-	epo	REX1BD
ENSG00000006757	0.942857142857143	0.0166666666666667	0	0.151140873015873	epo+	epo	PNPLA4
ENSG00000010256	0.885714285714286	0.0333333333333333	0	0.53640873015873	epo+	epo	UQCRC1
ENSG00000010318	-0.885714285714286	0.0333333333333333	0	0.359871031746032	epo-	epo	PHF7
ENSG00000012983	0	0.919444444444444	-0.761904761904762	0.0367559523809524	gfp-	gfp	MAP4K5
ENSG00000013563	0	1	-0.833333333333333	0.0153769841269841	gfp-	gfp	DNASE1L1
ENSG00000014641	0	1	-0.761904761904762	0.0367559523809524	gfp-	gfp	MDH1
ENSG00000017260	0	0.175	-0.833333333333333	0.0153769841269841	gfp-	gfp	ATP2C1
ENSG00000021300	0.942857142857143	0.0166666666666667	0	0.243055555555556	epo+	epo	PLEKHB1
ENSG00000021355	-0.885714285714286	0.0333333333333333	0	0.0830853174603175	epo-	epo	SERPINB1
ENSG00000034152	-0.885714285714286	0.0333333333333333	0	0.326835317460317	epo-	epo	MAP2K3
ENSG00000047578	0	0.919444444444444	0.904761904761905	0.00456349206349206	gfp+	gfp	KATNIP
ENSG00000051596	0	0.802777777777778	-0.738095238095238	0.0458333333333333	gfp-	gfp	THOC3
ENSG00000058729	0	0.802777777777778	-0.761904761904762	0.0367559523809524	gfp-	gfp	RIOK2
ENSG00000064726	0	0.497222222222222	-0.738095238095238	0.0458333333333333	gfp-	gfp	BTBD1
ENSG00000064961	-0.942857142857143	0.0166666666666667	0	0.582142857142857	epo-	epo	HMG20B
ENSG00000066651	-0.885714285714286	0.0333333333333333	0	0.703323412698413	epo-	epo	TRMT11
ENSG00000067606	-0.885714285714286	0.0333333333333333	0	0.359871031746032	epo-	epo	PRKCZ
ENSG00000070010	0.942857142857143	0.0166666666666667	0	1	epo+	epo	UFD1
ENSG00000073350	0	1	-0.785714285714286	0.0279265873015873	gfp-	gfp	LLGL2
ENSG00000075624	1	0.00277777777777778	0	0.934871031746032	epo+	epo	ACTB
ENSG00000075914	-0.885714285714286	0.0333333333333333	0	0.75203373015873	epo-	epo	EXOSC7
ENSG00000076924	-0.942857142857143	0.0166666666666667	0	0.500793650793651	epo-	epo	XAB2
ENSG00000079257	0.942857142857143	0.0166666666666667	0	0.976785714285714	epo+	epo	LXN
ENSG00000083290	0	0.713888888888889	-0.738095238095238	0.0458333333333333	gfp-	gfp	ULK2
ENSG00000083720	0.885714285714286	0.0333333333333333	0	0.267460317460317	epo+	epo	OXCT1
ENSG00000083937	0.885714285714286	0.0333333333333333	0	0.582142857142857	epo+	epo	CHMP2B
ENSG00000084754	0	0.563888888888889	-0.761904761904762	0.0367559523809524	gfp-	gfp	HADHA
ENSG00000085382	0	0.919444444444444	-0.761904761904762	0.0367559523809524	gfp-	gfp	HACE1
ENSG00000085840	-0.885714285714286	0.0333333333333333	0	0.461805555555556	epo-	epo	ORC1
ENSG00000086062	0	0.241666666666667	-0.761904761904762	0.0367559523809524	gfp-	gfp	B4GALT1
ENSG00000087299	-0.885714285714286	0.0333333333333333	0	0.703323412698413	epo-	epo	L2HGDH
ENSG00000087995	-0.885714285714286	0.0333333333333333	0	0.326835317460317	epo-	epo	METTL2A
ENSG00000089157	0	0.419444444444444	-0.880952380952381	0.00724206349206349	gfp-	gfp	RPLP0
ENSG00000089248	-0.942857142857143	0.0166666666666667	0	0.703323412698413	epo-	epo	ERP29
ENSG00000090612	0.885714285714286	0.0333333333333333	0	0.703323412698413	epo+	epo	ZNF268
ENSG00000091947	0	0.355555555555556	-0.833333333333333	0.0153769841269841	gfp-	gfp	TMEM101
ENSG00000092199	0	0.658333333333333	-0.80952380952381	0.0217757936507936	gfp-	gfp	HNRNPC
ENSG00000092203	0.885714285714286	0.0333333333333333	0	0.582142857142857	epo+	epo	TOX4
ENSG00000096060	0	0.497222222222222	-0.80952380952381	0.0217757936507936	gfp-	gfp	FKBP5
ENSG00000099330	-0.885714285714286	0.0333333333333333	0	0.216170634920635	epo-	epo	OCEL1
ENSG00000099622	0	0.136111111111111	-0.738095238095238	0.0458333333333333	gfp-	gfp	CIRBP
ENSG00000099821	-0.942857142857143	0.0166666666666667	0	0.359871031746032	epo-	epo	POLRMT
ENSG00000100028	0.885714285714286	0.0333333333333333	0	1	epo+	epo	SNRPD3
ENSG00000100138	0.885714285714286	0.0333333333333333	0	0.427876984126984	epo+	epo	SNU13
ENSG00000100280	0.885714285714286	0.0333333333333333	0	0.75203373015873	epo+	epo	AP1B1
ENSG00000100316	0	0.658333333333333	-0.761904761904762	0.0367559523809524	gfp-	gfp	RPL3
ENSG00000100320	0	0.355555555555556	-0.738095238095238	0.0458333333333333	gfp-	gfp	RBFOX2
ENSG00000100345	0.885714285714286	0.0333333333333333	0	0.664583333333333	epo+	epo	MYH9
ENSG00000100473	0	0.919444444444444	-0.833333333333333	0.0153769841269841	gfp-	gfp	COCH
ENSG00000100600	0	0.497222222222222	-0.738095238095238	0.0458333333333333	gfp-	gfp	LGMN
ENSG00000100650	0	0.563888888888889	-0.80952380952381	0.0217757936507936	gfp-	gfp	SRSF5
ENSG00000100749	0	0.802777777777778	-0.880952380952381	0.00724206349206349	gfp-	gfp	VRK1
ENSG00000100994	0	0.713888888888889	-0.761904761904762	0.0367559523809524	gfp-	gfp	PYGB
ENSG00000103544	0	0.802777777777778	-0.761904761904762	0.0367559523809524	gfp-	gfp	VPS35L
ENSG00000104412	-0.885714285714286	0.0333333333333333	0	0.299206349206349	epo-	epo	EMC2
ENSG00000104738	0	0.802777777777778	-0.761904761904762	0.0367559523809524	gfp-	gfp	MCM4
ENSG00000104976	-0.942857142857143	0.0166666666666667	0	0.976785714285714	epo-	epo	SNAPC2
ENSG00000105655	-1	0.00277777777777778	0	0.793005952380952	epo-	epo	ISYNA1
ENSG00000105819	-0.885714285714286	0.0333333333333333	0	0.664583333333333	epo-	epo	PMPCB
ENSG00000106608	0.942857142857143	0.0166666666666667	0	0.75203373015873	epo+	epo	URGCP
ENSG00000107404	-0.942857142857143	0.0166666666666667	0	0.500793650793651	epo-	epo	DVL1
ENSG00000108830	0	1	0.857142857142857	0.0107142857142857	gfp+	gfp	RND2
ENSG00000108854	-0.885714285714286	0.0333333333333333	0	1	epo-	epo	SMURF2
ENSG00000108961	0	0.419444444444444	0.785714285714286	0.0279265873015873	gfp+	gfp	RANGRF
ENSG00000109255	0	0.919444444444444	-0.738095238095238	0.0458333333333333	gfp-	gfp	NMU
ENSG00000110060	0	0.919444444444444	0.928571428571429	0.00223214285714286	gfp+	gfp	PUS3
ENSG00000110619	-0.942857142857143	0.0166666666666667	0	0.196626984126984	epo-	epo	CARS1
ENSG00000110801	1	0.00277777777777778	0	0.75203373015873	epo+	epo	PSMD9
ENSG00000111144	0	0.658333333333333	-0.785714285714286	0.0279265873015873	gfp-	gfp	LTA4H
ENSG00000111203	0	0.919444444444444	0.761904761904762	0.0367559523809524	gfp+	gfp	ITFG2
ENSG00000111725	0	0.0583333333333333	-0.80952380952381	0.0217757936507936	gfp-	gfp	PRKAB1
ENSG00000111726	-0.942857142857143	0.0166666666666667	0	1	epo-	epo	CMAS
ENSG00000112081	-0.885714285714286	0.0333333333333333	0	0.114980158730159	epo-	epo	SRSF3
ENSG00000113657	0	0.297222222222222	-0.857142857142857	0.0107142857142857	gfp-	gfp	DPYSL3
ENSG00000114767	-0.885714285714286	0.0333333333333333	0	0.976785714285714	epo-	epo	RRP9
ENSG00000114850	0	0.658333333333333	-0.738095238095238	0.0458333333333333	gfp-	gfp	SSR3
ENSG00000115109	-0.885714285714286	0.0333333333333333	0	0.0830853174603175	epo-	epo	EPB41L5
ENSG00000115274	-1	0.00277777777777778	0	0.196626984126984	epo-	epo	INO80B
ENSG00000115325	0	0.241666666666667	0.761904761904762	0.0367559523809524	gfp+	gfp	DOK1
ENSG00000115649	-0.885714285714286	0.0333333333333333	0	0.582142857142857	epo-	epo	CNPPD1
ENSG00000115963	0	0.175	-0.857142857142857	0.0107142857142857	gfp-	gfp	RND3
ENSG00000116213	-0.885714285714286	0.0333333333333333	0	0.170982142857143	epo-	epo	WRAP73
ENSG00000116273	-0.942857142857143	0.0166666666666667	0	0.53640873015873	epo-	epo	PHF13
ENSG00000116497	-0.942857142857143	0.0166666666666667	0	0.132291666666667	epo-	epo	S100PBP
ENSG00000116729	0	0.241666666666667	-0.80952380952381	0.0217757936507936	gfp-	gfp	WLS
ENSG00000117308	-0.942857142857143	0.0166666666666667	0	0.619097222222222	epo-	epo	GALE
ENSG00000117519	0.885714285714286	0.0333333333333333	0	0.976785714285714	epo+	epo	CNN3
ENSG00000117682	-0.885714285714286	0.0333333333333333	0	0.0575892857142857	epo-	epo	DHDDS
ENSG00000119446	0	0.563888888888889	-0.738095238095238	0.0458333333333333	gfp-	gfp	RBM18
ENSG00000119487	0	0.919444444444444	-0.857142857142857	0.0107142857142857	gfp-	gfp	MAPKAP1
ENSG00000119723	-0.885714285714286	0.0333333333333333	0	0.703323412698413	epo-	epo	COQ6
ENSG00000119820	-0.942857142857143	0.0166666666666667	0	0.299206349206349	epo-	epo	YIPF4
ENSG00000120509	0.942857142857143	0.0166666666666667	0	0.881994047619048	epo+	epo	PDZD11
ENSG00000120656	0	0.658333333333333	-0.880952380952381	0.00724206349206349	gfp-	gfp	TAF12
ENSG00000120805	0	0.658333333333333	0.738095238095238	0.0458333333333333	gfp+	gfp	ARL1
ENSG00000120963	-0.942857142857143	0.0166666666666667	0	0.299206349206349	epo-	epo	ZNF706
ENSG00000121022	-0.942857142857143	0.0166666666666667	0	0.75203373015873	epo-	epo	COPS5
ENSG00000121410	-0.942857142857143	0.0166666666666667	0	0.934871031746032	epo-	epo	A1BG
ENSG00000122678	0	0.713888888888889	0.785714285714286	0.0279265873015873	gfp+	gfp	POLM
ENSG00000123358	0	0.802777777777778	-0.833333333333333	0.0153769841269841	gfp-	gfp	NR4A1
ENSG00000123552	-0.885714285714286	0.0333333333333333	0	0.793005952380952	epo-	epo	USP45
ENSG00000124222	0	0.497222222222222	-0.904761904761905	0.00456349206349206	gfp-	gfp	STX16
ENSG00000124762	0	1	-0.80952380952381	0.0217757936507936	gfp-	gfp	CDKN1A
ENSG00000125755	0	0.497222222222222	-0.785714285714286	0.0279265873015873	gfp-	gfp	SYMPK
ENSG00000126215	0	0.713888888888889	-0.833333333333333	0.0153769841269841	gfp-	gfp	XRCC3
ENSG00000126247	0.942857142857143	0.0166666666666667	0	0.500793650793651	epo+	epo	CAPNS1
ENSG00000126524	0.942857142857143	0.0166666666666667	0	0.500793650793651	epo+	epo	SBDS
ENSG00000126709	-0.942857142857143	0.0166666666666667	0	0.359871031746032	epo-	epo	IFI6
ENSG00000127564	0	0.355555555555556	-0.738095238095238	0.0458333333333333	gfp-	gfp	PKMYT1
ENSG00000127774	0.885714285714286	0.0333333333333333	0	0.619097222222222	epo+	epo	EMC6
ENSG00000127922	-0.885714285714286	0.0333333333333333	0	0.881994047619048	epo-	epo	SEM1
ENSG00000128513	-0.942857142857143	0.0166666666666667	0	0.703323412698413	epo-	epo	POT1
ENSG00000128607	-0.885714285714286	0.0333333333333333	0	0.299206349206349	epo-	epo	KLHDC10
ENSG00000128656	0.942857142857143	0.0166666666666667	0	0.500793650793651	epo+	epo	CHN1
ENSG00000129473	0	0.241666666666667	-0.761904761904762	0.0367559523809524	gfp-	gfp	BCL2L2
ENSG00000130021	0.942857142857143	0.0166666666666667	0	0.243055555555556	epo+	epo	PUDP
ENSG00000130244	-0.942857142857143	0.0166666666666667	0	0.359871031746032	epo-	epo	FAM98C
ENSG00000130294	0	0.802777777777778	-0.785714285714286	0.0279265873015873	gfp-	gfp	KIF1A
ENSG00000130741	0	0.658333333333333	-0.738095238095238	0.0458333333333333	gfp-	gfp	EIF2S3
ENSG00000130751	0	0.355555555555556	-0.785714285714286	0.0279265873015873	gfp-	gfp	NPAS1
ENSG00000130764	-0.885714285714286	0.0333333333333333	0	0.359871031746032	epo-	epo	LRRC47
ENSG00000131323	0	0.0583333333333333	-0.785714285714286	0.0279265873015873	gfp-	gfp	TRAF3
ENSG00000131653	0	0.136111111111111	-0.857142857142857	0.0107142857142857	gfp-	gfp	TRAF7
ENSG00000131876	0	0.136111111111111	-0.833333333333333	0.0153769841269841	gfp-	gfp	SNRPA1
ENSG00000131979	0	0.919444444444444	-0.833333333333333	0.0153769841269841	gfp-	gfp	GCH1
ENSG00000132341	0.885714285714286	0.0333333333333333	0	0.359871031746032	epo+	epo	RAN
ENSG00000132749	-1	0.00277777777777778	0	0.299206349206349	epo-	epo	TESMIN
ENSG00000132763	0	0.355555555555556	-0.80952380952381	0.0217757936507936	gfp-	gfp	MMACHC
ENSG00000132846	0	0.919444444444444	-0.833333333333333	0.0153769841269841	gfp-	gfp	ZBED3
ENSG00000132906	0	0.0583333333333333	-0.738095238095238	0.0458333333333333	gfp-	gfp	CASP9
ENSG00000133731	-0.942857142857143	0.0166666666666667	0	0.976785714285714	epo-	epo	IMPA1
ENSG00000134046	0	0.241666666666667	0.833333333333333	0.0153769841269841	gfp+	gfp	MBD2
ENSG00000134077	0.942857142857143	0.0166666666666667	0	0.359871031746032	epo+	epo	THUMPD3
ENSG00000134255	0	0.658333333333333	-0.785714285714286	0.0279265873015873	gfp-	gfp	CEPT1
ENSG00000134490	-0.942857142857143	0.0166666666666667	0	0.703323412698413	epo-	epo	TMEM241
ENSG00000135046	0.885714285714286	0.0333333333333333	0	0.151140873015873	epo+	epo	ANXA1
ENSG00000136238	0.942857142857143	0.0166666666666667	0	0.500793650793651	epo+	epo	RAC1
ENSG00000137700	-1	0.00277777777777778	0	0.427876984126984	epo-	epo	SLC37A4
ENSG00000137824	0	0.563888888888889	-0.833333333333333	0.0153769841269841	gfp-	gfp	RMDN3
ENSG00000137955	-0.942857142857143	0.0166666666666667	0	0.114980158730159	epo-	epo	RABGGTB
ENSG00000138050	-0.942857142857143	0.0166666666666667	0	0.359871031746032	epo-	epo	THUMPD2
ENSG00000139329	-0.942857142857143	0.0166666666666667	0	0.664583333333333	epo-	epo	LUM
ENSG00000139921	0	0.713888888888889	-0.738095238095238	0.0458333333333333	gfp-	gfp	TMX1
ENSG00000140043	0	0.919444444444444	-0.80952380952381	0.0217757936507936	gfp-	gfp	PTGR2
ENSG00000140694	0	0.419444444444444	-0.738095238095238	0.0458333333333333	gfp-	gfp	PARN
ENSG00000141068	0	0.497222222222222	-0.80952380952381	0.0217757936507936	gfp-	gfp	KSR1
ENSG00000141522	0.885714285714286	0.0333333333333333	0	0.840128968253968	epo+	epo	ARHGDIA
ENSG00000141556	-0.885714285714286	0.0333333333333333	0	0.53640873015873	epo-	epo	TBCD
ENSG00000142676	0	0.497222222222222	-0.785714285714286	0.0279265873015873	gfp-	gfp	RPL11
ENSG00000142784	-0.885714285714286	0.0333333333333333	0	0.881994047619048	epo-	epo	WDTC1
ENSG00000142871	0	0.919444444444444	-0.833333333333333	0.0153769841269841	gfp-	gfp	CCN1
